Percentage,L1_DCM,L1_ICM,L2_DCM,L2_ICM,L1_TCM,L2_TCM,L3_TCM
100,20944,50,11300,50,20994,11761,0
90,18957,67,8625,61,19024,9064,0
80,16966,59,6263,47,17025,6728,0
70,14966,52,3820,37,15018,4168,0
60,12975,51,2116,40,13026,2398,0
50,10981,64,1133,45,11045,1369,0
40,8986,77,292,9,9063,347,0
30,6989,57,16,5,7046,28,0
20,5002,50,0,0,5052,0,0
10,2996,49,0,0,3045,0,0
