Percentage,L1_DCM,L1_ICM,L2_DCM,L2_ICM,L1_TCM,L2_TCM,L3_TCM
100,52206,77,48839,68,52283,50890,3
90,47451,66,43923,61,47517,45953,0
80,42720,60,38245,52,42780,40273,0
70,37978,53,33183,48,38031,35225,1
60,33246,62,26954,51,33308,29005,0
50,28512,60,19548,50,28572,21569,0
40,23785,83,12461,54,23868,14462,0
30,19065,59,5962,51,19124,7883,1
20,14324,60,1186,51,14384,2117,0
10,9592,53,25,4,9645,93,0
