Percentage,L1_DCM,L1_ICM,L2_DCM,L2_ICM,L1_TCM,L2_TCM,L3_TCM
100,8127,55,0,0,8182,1,0
90,7384,53,0,4,7437,2,0
80,6645,45,0,0,6690,0,0
70,5855,47,0,0,5902,0,0
60,5087,60,0,0,5147,0,0
50,4366,62,0,0,4428,0,0
40,3591,47,0,0,3638,0,0
30,2830,58,0,0,2888,0,0
20,2066,41,0,0,2107,0,0
10,1293,64,0,0,1357,0,0
