Percentage,L1_DCM,L1_ICM,L2_DCM,L2_ICM,L1_TCM,L2_TCM,L3_TCM
100,6541,52,42,8,6593,56,0
90,5913,55,294,0,5968,295,0
80,5319,59,0,0,5378,0,0
70,4693,54,5,4,4747,5,0
60,4074,55,6,0,4129,8,0
50,3457,50,0,0,3507,0,0
40,2840,61,0,0,2901,0,0
30,2227,48,0,0,2275,0,0
20,1606,47,0,0,1653,0,0
10,977,43,0,0,1020,0,0
