Percentage,L1_DCM,L1_ICM,L2_DCM,L2_ICM,L1_TCM,L2_TCM,L3_TCM
100,9879,53,211,19,9932,260,0
90,8958,58,611,37,9016,665,0
80,8022,50,236,16,8072,306,0
70,7036,50,365,6,7086,409,0
60,6068,59,4,0,6127,4,0
50,5119,45,1,0,5164,1,0
40,4142,51,0,0,4193,0,0
30,3193,58,1,0,3251,1,0
20,2226,58,0,0,2284,0,0
10,1288,63,0,0,1351,0,0
