Percentage,L1_DCM,L1_ICM,L2_DCM,L2_ICM,L1_TCM,L2_TCM,L3_TCM
100,15657,52,5508,43,15709,5819,0
90,14013,69,3546,66,14082,3915,0
80,12415,69,2086,51,12484,2351,0
70,10906,55,1321,51,10961,1426,0
60,9451,46,522,33,9497,635,0
50,8015,62,125,7,8077,176,0
40,6578,53,10,15,6631,34,0
30,5145,53,0,2,5198,2,0
20,3719,48,0,0,3767,1,0
10,2282,46,0,0,2328,0,0
