Percentage,L1_DCM,L1_ICM,L2_DCM,L2_ICM,L1_TCM,L2_TCM,L3_TCM
100,21319,54,12285,51,21373,12930,1
90,19345,69,10364,55,19414,11023,0
80,17363,47,8017,44,17410,8668,0
70,15395,66,5648,57,15461,6227,0
60,13419,60,3300,44,13479,3840,0
50,11443,72,2104,60,11515,2560,0
40,9467,56,576,6,9523,719,0
30,7493,53,150,21,7546,223,0
20,5518,52,35,1,5570,41,0
10,3537,54,0,0,3591,0,0
