Percentage,L1_DCM,L1_ICM,L2_DCM,L2_ICM,L1_TCM,L2_TCM,L3_TCM
100,6214,58,11,4,6272,24,0
90,5698,51,10,0,5749,12,0
80,5169,58,0,0,5227,0,0
70,4632,49,0,0,4681,0,0
60,4110,58,1,0,4168,5,0
50,3576,59,0,0,3635,1,0
40,3038,51,0,0,3089,0,0
30,2512,50,0,0,2562,0,0
20,1975,59,0,0,2034,0,0
10,1407,50,0,0,1457,0,0
