Percentage,L1_DCM,L1_ICM,L2_DCM,L2_ICM,L1_TCM,L2_TCM,L3_TCM
100,8161,51,0,0,8212,1,0
90,7378,49,5,0,7427,3,0
80,6612,45,0,0,6657,0,0
70,5876,48,0,0,5924,0,0
60,5117,49,0,0,5166,0,0
50,4362,51,0,0,4413,0,0
40,3598,48,1,0,3646,1,0
30,2833,46,0,0,2879,0,0
20,2072,47,0,0,2119,0,0
10,1300,38,0,0,1338,0,0
