Percentage,L1_DCM,L1_ICM,L2_DCM,L2_ICM,L1_TCM,L2_TCM,L3_TCM
100,43525,52,40368,48,43577,40998,1
90,39191,103,35757,76,39294,36402,0
80,34841,52,30027,46,34893,30639,0
70,30625,62,24368,48,30687,25017,0
60,26434,64,18440,56,26498,19078,0
50,22182,76,10948,68,22258,11603,0
40,17970,68,6140,60,18038,6799,0
30,13787,64,2204,54,13851,2729,0
20,9639,48,71,7,9687,220,0
10,5528,59,0,0,5587,0,0
