Percentage,L1_DCM,L1_ICM,L2_DCM,L2_ICM,L1_TCM,L2_TCM,L3_TCM
100,12147,49,17,0,12196,23,0
90,11477,46,0,0,11523,0,0
80,10701,49,0,0,10750,0,0
70,9916,48,0,0,9964,0,0
60,9151,55,0,0,9206,0,0
50,8354,63,0,0,8417,0,0
40,7546,42,0,0,7588,1,0
30,6624,44,0,0,6668,0,0
20,5415,53,0,0,5468,0,0
10,3508,42,0,0,3550,0,0
