Percentage,L1_DCM,L1_ICM,L2_DCM,L2_ICM,L1_TCM,L2_TCM,L3_TCM
100,71423,47,67753,38,71470,68854,0
90,64971,81,61172,73,65052,62291,0
80,58157,55,54225,47,58212,55349,0
70,51209,62,47224,51,51271,48354,0
60,44251,71,39740,54,44322,40871,0
50,37293,56,31196,47,37349,32286,0
40,30360,63,21410,51,30423,22530,0
30,23380,61,11086,24,23441,12091,0
20,16379,58,2411,45,16437,3203,0
10,9433,55,166,9,9488,182,0
