Percentage,L1_DCM,L1_ICM,L2_DCM,L2_ICM,L1_TCM,L2_TCM,L3_TCM
100,8127,49,0,0,8176,0,0
90,7370,52,0,0,7422,0,0
80,6604,52,0,0,6656,0,0
70,5877,58,0,0,5935,0,0
60,5112,53,0,0,5165,0,0
50,4335,44,0,0,4379,0,0
40,3588,50,0,0,3638,0,0
30,2817,50,0,0,2867,0,0
20,2072,54,0,0,2126,0,0
10,1311,58,0,0,1369,0,0
