Percentage,L1_DCM,L1_ICM,L2_DCM,L2_ICM,L1_TCM,L2_TCM,L3_TCM
100,4765,57,1,0,4822,1,0
90,4309,51,19,0,4360,18,0
80,3848,50,0,0,3898,0,0
70,3399,48,0,0,3447,0,0
60,2945,49,0,0,2994,0,0
50,2484,49,0,0,2533,0,0
40,2027,51,0,0,2078,0,0
30,1562,43,0,0,1605,0,0
20,1091,51,0,0,1142,0,0
10,596,44,0,0,640,0,0
