Percentage,L1_DCM,L1_ICM,L2_DCM,L2_ICM,L1_TCM,L2_TCM,L3_TCM
100,9839,58,1168,39,9897,1264,0
90,8912,67,488,17,8979,569,0
80,7980,46,385,7,8026,414,0
70,7056,52,187,4,7108,226,0
60,6127,59,41,9,6186,46,0
50,5200,58,0,0,5258,0,0
40,4264,51,0,0,4315,0,0
30,3335,50,0,0,3385,0,0
20,2406,49,0,0,2455,0,0
10,1457,43,0,0,1500,0,0
