Percentage,L1_DCM,L1_ICM,L2_DCM,L2_ICM,L1_TCM,L2_TCM,L3_TCM
100,316883,59,169741,54,316942,177263,1631
90,294344,62,154352,52,294406,161891,2706
80,271514,87,138168,77,271601,145713,108
70,248197,70,122106,61,248267,129634,939
60,222753,63,105450,54,222816,112978,3
50,194891,60,88991,51,194951,96532,3
40,161324,53,72412,46,161377,79893,10
30,120729,65,55407,54,120794,62925,14
20,82317,58,37828,48,82375,45346,2
10,51470,55,17616,48,51525,25108,0
