Percentage,L1_DCM,L1_ICM,L2_DCM,L2_ICM,L1_TCM,L2_TCM,L3_TCM
100,20708,99,10791,72,20807,11729,0
90,18833,55,8591,50,18888,9504,0
80,16984,58,6936,43,17042,7773,0
70,15147,73,3899,32,15220,4702,0
60,13292,52,2343,26,13344,2892,0
50,11441,48,1011,25,11489,1473,0
40,9587,45,381,29,9632,548,0
30,7738,46,17,0,7784,134,0
20,5888,53,5,4,5941,14,0
10,4039,52,0,0,4091,0,0
