Percentage,L1_DCM,L1_ICM,L2_DCM,L2_ICM,L1_TCM,L2_TCM,L3_TCM
100,6392,64,10,1,6456,12,1
90,5865,53,9,0,5918,9,0
80,5328,47,0,0,5375,0,0
70,4794,48,0,0,4842,4,0
60,4258,58,0,0,4316,0,0
50,3710,43,0,0,3753,0,0
40,3171,45,0,0,3216,0,0
30,2622,54,0,0,2676,0,0
20,2086,55,0,0,2141,0,0
10,1517,43,0,0,1560,0,0
