Percentage,L1_DCM,L1_ICM,L2_DCM,L2_ICM,L1_TCM,L2_TCM,L3_TCM
100,15434,57,4977,48,15491,5259,0
90,13978,57,3924,49,14035,4288,0
80,12521,62,2715,49,12583,2985,0
70,11060,56,1328,36,11116,1508,0
60,9602,75,745,11,9677,899,0
50,8149,61,148,19,8210,178,0
40,6714,106,126,16,6820,216,0
30,5235,55,0,0,5290,0,0
20,3774,54,0,0,3828,0,0
10,2311,60,0,0,2371,0,0
