Percentage,L1_DCM,L1_ICM,L2_DCM,L2_ICM,L1_TCM,L2_TCM,L3_TCM
100,16323,52,6371,50,16375,6826,0
90,14810,54,4752,43,14864,5238,0
80,13311,63,3261,47,13374,3675,0
70,11807,65,1871,46,11872,2192,0
60,10306,52,785,34,10358,1005,0
50,8803,46,404,16,8849,546,0
40,7302,44,189,0,7346,214,0
30,5798,55,18,0,5853,19,0
20,4293,59,0,0,4352,0,0
10,2786,45,0,0,2831,0,0
