Percentage,L1_DCM,L1_ICM,L2_DCM,L2_ICM,L1_TCM,L2_TCM,L3_TCM
100,7215,56,9,0,7271,11,0
90,6604,54,0,0,6658,0,0
80,6030,62,0,0,6092,0,0
70,5414,58,0,0,5472,0,0
60,4809,61,0,0,4870,0,0
50,4228,64,0,0,4292,0,0
40,3615,59,0,0,3674,0,0
30,3010,58,0,0,3068,0,0
20,2383,61,0,0,2444,2,0
10,1765,50,0,0,1815,0,0
