Percentage,L1_DCM,L1_ICM,L2_DCM,L2_ICM,L1_TCM,L2_TCM,L3_TCM
100,10938,50,747,35,10988,783,1
90,9889,54,560,10,9943,607,0
80,8838,48,280,27,8886,315,0
70,7786,48,49,0,7834,76,0
60,6727,54,38,8,6781,49,0
50,5685,51,13,1,5736,14,0
40,4620,60,7,0,4680,7,0
30,3572,54,0,0,3626,0,0
20,2512,54,0,0,2566,0,0
10,1452,48,0,0,1500,0,0
