Percentage,L1_DCM,L1_ICM,L2_DCM,L2_ICM,L1_TCM,L2_TCM,L3_TCM
100,10923,54,707,42,10977,769,0
90,9857,47,1401,27,9904,1576,0
80,8793,53,54,6,8846,89,0
70,7729,58,64,1,7787,70,0
60,6693,59,30,3,6752,35,0
50,5657,58,8,2,5715,19,0
40,4628,59,0,0,4687,1,0
30,3615,71,0,0,3686,0,0
20,2588,47,0,0,2635,0,0
10,1556,46,0,0,1602,0,0
