Percentage,L1_DCM,L1_ICM,L2_DCM,L2_ICM,L1_TCM,L2_TCM,L3_TCM
100,10939,56,791,22,10995,858,0
90,9884,47,518,29,9931,625,0
80,8836,53,115,24,8889,155,0
70,7778,71,57,2,7849,73,0
60,6735,58,16,6,6793,22,0
50,5678,60,43,2,5738,64,0
40,4619,51,0,0,4670,0,0
30,3572,52,0,0,3624,0,0
20,2517,53,0,0,2570,0,0
10,1453,48,0,0,1501,1,0
