Percentage,L1_DCM,L1_ICM,L2_DCM,L2_ICM,L1_TCM,L2_TCM,L3_TCM
100,7987,59,147,16,8046,187,0
90,7212,50,180,4,7262,193,0
80,6455,54,48,0,6509,64,0
70,5684,60,1,1,5744,5,0
60,4921,51,13,2,4972,15,0
50,4153,73,0,0,4226,0,0
40,3384,57,0,0,3441,0,0
30,2615,55,0,0,2670,0,0
20,1846,66,0,0,1912,0,0
10,1060,52,0,0,1112,0,0
