Percentage,L1_DCM,L1_ICM,L2_DCM,L2_ICM,L1_TCM,L2_TCM,L3_TCM
100,28434,62,20611,54,28496,21269,0
90,25824,88,17143,69,25912,17774,6
80,23213,62,13706,54,23275,14325,0
70,20481,71,9766,61,20552,10399,1
60,17352,76,7072,56,17428,7691,0
50,14507,77,3955,63,14584,4424,0
40,11836,60,1478,33,11896,1815,0
30,9249,57,330,17,9306,386,0
20,6649,58,9,0,6707,16,0
10,4054,53,0,0,4107,0,0
