Percentage,L1_DCM,L1_ICM,L2_DCM,L2_ICM,L1_TCM,L2_TCM,L3_TCM
100,13653,62,3255,54,13715,3637,0
90,12363,81,2235,43,12444,2462,0
80,11087,53,1079,30,11140,1301,2
70,9830,60,564,29,9890,779,0
60,8569,50,332,17,8619,450,0
50,7321,51,62,4,7372,103,0
40,6072,66,21,5,6138,25,0
30,4816,52,0,0,4868,2,0
20,3562,54,0,0,3616,0,0
10,2306,44,0,0,2350,0,0
