Percentage,L1_DCM,L1_ICM,L2_DCM,L2_ICM,L1_TCM,L2_TCM,L3_TCM
100,47359,56,44109,50,47415,45528,1
90,42962,51,39448,37,43013,40853,1
80,38568,57,34303,50,38625,35749,0
70,34161,69,28767,57,34230,30198,0
60,29819,55,22479,44,29874,23882,0
50,25407,64,14769,45,25471,16171,0
40,21023,70,9539,55,21093,10918,0
30,16631,56,3796,48,16687,5015,0
20,12224,57,600,20,12281,1042,0
10,7757,52,48,3,7809,135,0
