Percentage,L1_DCM,L1_ICM,L2_DCM,L2_ICM,L1_TCM,L2_TCM,L3_TCM
100,9886,64,809,32,9950,909,0
90,8977,51,685,23,9028,736,0
80,8066,66,277,11,8132,315,0
70,7150,62,269,15,7212,339,0
60,6234,61,21,3,6295,35,0
50,5325,59,2,0,5384,5,0
40,4414,55,0,0,4469,0,0
30,3501,49,0,0,3550,0,0
20,2582,49,0,0,2631,0,0
10,1650,53,0,0,1703,0,0
