Percentage,L1_DCM,L1_ICM,L2_DCM,L2_ICM,L1_TCM,L2_TCM,L3_TCM
100,4861,64,2,0,4925,2,0
90,4457,56,0,0,4513,0,0
80,4058,54,0,0,4112,0,0
70,3656,51,0,0,3707,0,0
60,3251,53,0,0,3304,0,0
50,2848,51,0,0,2899,0,0
40,2440,58,0,0,2498,0,0
30,2035,54,0,0,2089,0,0
20,1606,57,0,0,1663,0,0
10,1170,47,0,0,1217,0,0
