Percentage,L1_DCM,L1_ICM,L2_DCM,L2_ICM,L1_TCM,L2_TCM,L3_TCM
100,20686,65,1,1,20751,2,0
90,18850,63,0,0,18913,2,0
80,17071,51,0,0,17122,4,0
70,15187,49,0,0,15236,0,0
60,13399,56,0,0,13455,0,0
50,11507,62,0,0,11569,0,0
40,9677,44,0,0,9721,0,0
30,7790,45,0,0,7835,0,0
20,5879,54,0,0,5933,0,0
10,3878,41,0,0,3919,0,0
