Percentage,L1_DCM,L1_ICM,L2_DCM,L2_ICM,L1_TCM,L2_TCM,L3_TCM
100,57856,59,55507,52,57915,56026,0
90,52055,75,49791,59,52130,50295,0
80,46302,67,43808,65,46369,44319,0
70,40622,59,37704,50,40681,38195,0
60,34962,66,30738,56,35028,31232,0
50,29363,55,23561,47,29418,24032,0
40,23778,60,14757,48,23838,15228,0
30,18149,59,7341,54,18208,7790,0
20,12436,53,2025,48,12489,2300,2
10,6588,51,40,15,6639,61,0
