Percentage,L1_DCM,L1_ICM,L2_DCM,L2_ICM,L1_TCM,L2_TCM,L3_TCM
100,4516,49,6,0,4565,2,0
90,4106,47,3,0,4153,3,0
80,3692,48,0,0,3740,0,0
70,3267,49,0,0,3316,0,0
60,2854,47,0,0,2901,4,0
50,2435,53,0,0,2488,0,0
40,2013,49,0,0,2062,0,0
30,1590,47,0,0,1637,0,0
20,1165,53,0,0,1218,0,0
10,716,50,0,0,766,0,0
