Percentage,L1_DCM,L1_ICM,L2_DCM,L2_ICM,L1_TCM,L2_TCM,L3_TCM
100,286759,64,284849,59,286823,286173,4404
90,258396,53,256602,46,258449,257911,1729
80,230029,70,228305,52,230099,229575,3897
70,201527,59,199916,52,201586,201219,1499
60,173172,57,171662,52,173229,172965,1419
50,144719,53,143270,42,144772,144582,42
40,116290,72,114860,72,116362,116173,6
30,87899,63,86424,54,87962,87765,2
20,59545,66,57852,58,59611,59183,1
10,31263,53,26484,43,31316,27763,0
