Percentage,L1_DCM,L1_ICM,L2_DCM,L2_ICM,L1_TCM,L2_TCM,L3_TCM
100,22909,77,14084,75,22986,14663,0
90,20739,77,10808,68,20816,11386,1
80,18580,69,8308,55,18649,8858,0
70,16403,58,5552,46,16461,6073,0
60,14245,66,3433,27,14311,3787,0
50,12085,54,1441,26,12139,1717,0
40,9910,58,456,33,9968,597,1
30,7754,53,49,12,7807,59,0
20,5593,54,2,2,5647,16,0
10,3427,46,0,0,3473,0,0
