Percentage,L1_DCM,L1_ICM,L2_DCM,L2_ICM,L1_TCM,L2_TCM,L3_TCM
100,77171,51,75522,50,77222,76788,8
90,69751,73,68051,66,69824,69370,1
80,62334,64,60617,59,62398,61920,7
70,54899,67,53117,65,54966,54431,0
60,47473,65,45196,57,47538,46488,0
50,40049,54,37278,45,40103,38591,0
40,32646,68,27867,57,32714,29202,0
30,25234,61,18635,46,25295,19931,0
20,17822,59,8705,51,17881,9985,0
10,10414,56,454,26,10470,769,0
