Percentage,L1_DCM,L1_ICM,L2_DCM,L2_ICM,L1_TCM,L2_TCM,L3_TCM
100,52592,69,50132,63,52661,51746,2
90,47711,63,45172,57,47774,46758,0
80,42827,57,39493,48,42884,41088,2
70,37950,47,34228,44,37997,35777,0
60,33050,60,27125,42,33110,28709,0
50,28173,58,20546,51,28231,22126,0
40,23289,51,13357,42,23340,14911,0
30,18405,52,6464,31,18457,7911,0
20,13544,72,1985,31,13616,2863,0
10,8667,48,48,0,8715,125,0
