Percentage,L1_DCM,L1_ICM,L2_DCM,L2_ICM,L1_TCM,L2_TCM,L3_TCM
100,8084,60,622,20,8144,658,10
90,7385,54,23,0,7439,28,0
80,6674,62,6,7,6736,41,0
70,5976,57,0,1,6033,1,0
60,5243,59,0,0,5302,0,0
50,4535,51,0,0,4586,0,0
40,3805,51,0,0,3856,0,0
30,3090,56,0,0,3146,0,0
20,2380,60,0,0,2440,0,0
10,1648,45,0,0,1693,0,0
