Percentage,L1_DCM,L1_ICM,L2_DCM,L2_ICM,L1_TCM,L2_TCM,L3_TCM
100,62724,59,46902,58,62783,51575,2
90,56201,78,42359,72,56279,47044,0
80,50215,46,37527,34,50261,42178,2
70,44436,52,32207,45,44488,36867,0
60,39364,61,27206,53,39425,31883,0
50,34459,54,20144,42,34513,24798,0
40,29795,54,13921,46,29849,18580,0
30,25171,68,8012,56,25239,12468,0
20,20552,52,2853,41,20604,6228,0
10,15952,64,354,45,16016,1597,0
