Percentage,L1_DCM,L1_ICM,L2_DCM,L2_ICM,L1_TCM,L2_TCM,L3_TCM
100,10770,46,0,0,10816,0,0
90,9814,46,0,0,9860,0,0
80,8985,45,0,0,9030,0,0
70,8097,49,5,5,8146,15,0
60,7189,44,0,0,7233,0,0
50,6348,47,0,0,6395,0,0
40,5458,44,0,0,5502,0,0
30,4509,60,0,0,4569,0,0
20,3536,49,0,0,3585,0,0
10,2465,65,0,0,2530,0,0
