Percentage,L1_DCM,L1_ICM,L2_DCM,L2_ICM,L1_TCM,L2_TCM,L3_TCM
100,6770,51,50,13,6821,64,0
90,6098,53,86,1,6151,87,0
80,5453,57,4,0,5510,4,0
70,4792,58,0,0,4850,1,0
60,4129,51,0,0,4180,0,0
50,3488,106,0,0,3594,0,0
40,2829,51,0,0,2880,0,0
30,2177,45,0,0,2222,0,0
20,1516,47,2,0,1563,2,0
10,854,50,0,0,904,0,0
