Percentage,L1_DCM,L1_ICM,L2_DCM,L2_ICM,L1_TCM,L2_TCM,L3_TCM
100,101992,70,63605,68,102062,65611,0
90,97752,58,56152,51,97810,58181,0
80,89854,60,49799,49,89914,51817,0
70,83183,63,41962,54,83246,43987,0
60,76868,57,35446,46,76925,37435,0
50,70081,58,27456,52,70139,29467,0
40,62835,66,19273,60,62901,21203,0
30,55068,70,10457,51,55138,12326,0
20,44894,49,4007,39,44943,5615,2
10,29388,51,596,23,29439,1374,0
