Percentage,L1_DCM,L1_ICM,L2_DCM,L2_ICM,L1_TCM,L2_TCM,L3_TCM
100,6156,52,0,0,6208,0,0
90,5659,56,0,0,5715,0,0
80,5158,45,0,0,5203,0,0
70,4661,51,0,0,4712,3,0
60,4161,44,0,0,4205,0,0
50,3659,53,0,0,3712,0,0
40,3159,43,0,0,3202,0,0
30,2661,39,0,0,2700,0,0
20,2158,53,0,0,2211,0,0
10,1656,46,0,0,1702,0,0
