Percentage,L1_DCM,L1_ICM,L2_DCM,L2_ICM,L1_TCM,L2_TCM,L3_TCM
100,8374,76,3,12,8450,17,0
90,7725,56,0,0,7781,2,0
80,7070,51,0,0,7121,3,0
70,6405,58,4,0,6463,4,0
60,5727,53,1,0,5780,1,0
50,5064,54,0,0,5118,0,0
40,4393,44,0,0,4437,0,0
30,3710,52,0,0,3762,0,0
20,2993,52,0,0,3045,0,0
10,2263,62,0,0,2325,0,0
