Percentage,L1_DCM,L1_ICM,L2_DCM,L2_ICM,L1_TCM,L2_TCM,L3_TCM
100,155820,54,150035,48,155874,154532,712
90,141337,44,135603,30,141381,140108,108
80,126904,58,121241,53,126962,125741,99
70,112479,65,106542,46,112544,111041,63
60,98046,59,92100,55,98105,96596,110
50,83565,60,77313,53,83625,81806,4
40,69076,64,62334,55,69140,66827,0
30,54613,56,47073,49,54669,51570,0
20,40122,66,29452,58,40188,33924,0
10,25455,87,8124,47,25542,12446,0
