Percentage,L1_DCM,L1_ICM,L2_DCM,L2_ICM,L1_TCM,L2_TCM,L3_TCM
100,8557,58,2,0,8615,4,0
90,7960,48,2,0,8008,3,0
80,7355,50,0,0,7405,5,0
70,6760,43,1,0,6803,0,0
60,6159,44,0,0,6203,0,0
50,5560,52,0,0,5612,0,0
40,4951,48,0,0,4999,0,0
30,4356,59,0,0,4415,0,0
20,3752,52,0,0,3804,0,0
10,3131,48,0,0,3179,0,0
