Percentage,L1_DCM,L1_ICM,L2_DCM,L2_ICM,L1_TCM,L2_TCM,L3_TCM
100,5395,41,5,1,5436,17,0
90,4947,48,2,0,4995,3,0
80,4504,50,0,0,4554,2,0
70,4058,44,3,0,4102,3,0
60,3616,46,0,0,3662,2,0
50,3167,44,0,0,3211,0,0
40,2719,46,0,0,2765,0,0
30,2275,53,0,0,2328,0,0
20,1824,60,0,0,1884,0,0
10,1377,46,0,0,1423,0,0
