Percentage,L1_DCM,L1_ICM,L2_DCM,L2_ICM,L1_TCM,L2_TCM,L3_TCM
100,5366,58,0,0,5424,0,0
90,4989,46,0,0,5035,0,0
80,4614,38,0,0,4652,0,0
70,4234,57,0,0,4291,0,0
60,3863,46,0,0,3909,0,0
50,3488,44,0,0,3532,0,0
40,3113,54,0,0,3167,0,0
30,2738,51,0,0,2789,0,0
20,2352,40,0,0,2392,0,0
10,1959,45,0,0,2004,0,0
