Percentage,L1_DCM,L1_ICM,L2_DCM,L2_ICM,L1_TCM,L2_TCM,L3_TCM
100,77172,61,75513,56,77233,76818,4
90,69761,60,68083,54,69821,69388,2
80,62331,62,60593,58,62393,61902,0
70,54910,79,53164,67,54989,54457,1
60,47481,69,45340,55,47550,46661,0
50,40041,58,37174,53,40099,38517,0
40,32645,71,28459,62,32716,29747,0
30,25220,54,17843,46,25274,19137,0
20,17816,61,7889,45,17877,9155,1
10,10415,65,632,11,10480,887,0
