Percentage,L1_DCM,L1_ICM,L2_DCM,L2_ICM,L1_TCM,L2_TCM,L3_TCM
100,7392,49,2,0,7441,1,0
90,6689,49,0,0,6738,2,0
80,5958,51,0,0,6009,0,0
70,5234,61,0,0,5295,0,0
60,4524,47,0,0,4571,0,0
50,3787,74,2,0,3861,2,0
40,3068,51,0,0,3119,0,0
30,2350,41,0,0,2391,0,0
20,1624,46,0,0,1670,0,0
10,900,51,0,0,951,0,0
