Percentage,L1_DCM,L1_ICM,L2_DCM,L2_ICM,L1_TCM,L2_TCM,L3_TCM
100,86978,49,85447,46,87027,86721,2
90,78548,67,77176,62,78615,78454,2
80,70160,61,68437,62,70221,69766,0
70,61745,79,60054,68,61824,61381,2
60,53364,72,51569,65,53436,52872,0
50,44934,67,42323,59,45001,43658,0
40,36548,57,33280,52,36605,34600,0
30,28144,72,21787,63,28216,23112,0
20,19770,60,10726,51,19830,11963,2
10,11388,44,1237,10,11432,1679,0
