Percentage,L1_DCM,L1_ICM,L2_DCM,L2_ICM,L1_TCM,L2_TCM,L3_TCM
100,77804,40,74236,33,77844,76508,6
90,70569,59,67076,49,70628,69368,0
80,63384,63,59726,59,63447,62043,0
70,56176,57,52260,50,56233,54565,33
60,48957,47,44644,41,49004,46936,0
50,41718,61,36367,53,41779,38662,0
40,34538,66,27587,53,34604,29897,1
30,27324,53,16330,42,27377,18602,0
20,20095,53,6405,42,20148,8361,0
10,12733,59,429,41,12792,909,0
