Percentage,L1_DCM,L1_ICM,L2_DCM,L2_ICM,L1_TCM,L2_TCM,L3_TCM
100,4903,48,3,2,4951,8,0
90,4447,53,1,0,4500,1,0
80,3982,47,2,1,4029,3,0
70,3526,47,0,0,3573,0,0
60,3064,52,0,0,3116,0,0
50,2594,45,0,0,2639,0,0
40,2131,48,0,0,2179,0,0
30,1672,54,0,0,1726,0,0
20,1201,47,0,0,1248,0,0
10,701,55,0,0,756,0,0
