Percentage,L1_DCM,L1_ICM,L2_DCM,L2_ICM,L1_TCM,L2_TCM,L3_TCM
100,64129,62,17411,60,64191,17630,0
90,60685,59,13074,52,60744,13275,0
80,57052,64,9799,54,57116,10029,0
70,53234,52,6894,50,53286,7092,0
60,49145,54,2601,46,49199,2787,0
50,44491,73,1419,69,44564,1614,0
40,39245,72,827,24,39317,878,0
30,32887,52,140,14,32939,159,0
20,24950,68,0,0,25018,4,0
10,14347,64,0,1,14411,2,0
