Percentage,L1_DCM,L1_ICM,L2_DCM,L2_ICM,L1_TCM,L2_TCM,L3_TCM
100,6385,62,3,0,6447,5,0
90,5857,54,11,0,5911,38,0
80,5330,49,1,0,5379,1,0
70,4789,47,2,4,4836,4,0
60,4252,55,1,0,4307,1,0
50,3713,65,0,0,3778,0,0
40,3178,46,0,0,3224,0,0
30,2633,45,0,0,2678,0,0
20,2095,49,0,0,2144,0,0
10,1511,57,0,0,1568,0,0
