Percentage,L1_DCM,L1_ICM,L2_DCM,L2_ICM,L1_TCM,L2_TCM,L3_TCM
100,86672,63,82012,56,86735,83489,1
90,78205,73,74023,61,78278,75526,0
80,69848,63,65812,57,69911,67263,0
70,61571,47,57709,42,61618,59186,0
60,53335,62,49233,49,53397,50741,0
50,44919,65,41020,56,44984,42488,0
40,36494,60,30552,51,36554,31966,0
30,28113,65,19954,55,28178,21422,0
20,19671,74,7371,57,19745,8823,0
10,11510,54,473,5,11564,703,0
