Percentage,L1_DCM,L1_ICM,L2_DCM,L2_ICM,L1_TCM,L2_TCM,L3_TCM
100,7398,50,0,0,7448,0,0
90,6678,53,0,0,6731,0,0
80,5965,47,0,0,6012,0,0
70,5237,52,0,0,5289,3,0
60,4509,56,0,0,4565,0,0
50,3780,49,0,0,3829,0,0
40,3056,48,0,0,3104,0,0
30,2340,48,0,0,2388,0,0
20,1622,47,0,0,1669,0,0
10,900,42,0,0,942,0,0
