Percentage,L1_DCM,L1_ICM,L2_DCM,L2_ICM,L1_TCM,L2_TCM,L3_TCM
100,11495,58,42,17,11553,116,0
90,10529,57,8,4,10586,24,0
80,9597,51,24,0,9648,27,0
70,8668,60,5,0,8728,5,0
60,7736,55,9,0,7791,18,0
50,6807,57,2,0,6864,3,0
40,5887,60,0,0,5947,0,0
30,4939,61,0,0,5000,0,0
20,3971,55,1,0,4026,1,0
10,2923,53,0,0,2976,0,0
