Percentage,L1_DCM,L1_ICM,L2_DCM,L2_ICM,L1_TCM,L2_TCM,L3_TCM
100,6963,55,11,6,7018,15,0
90,6323,43,21,13,6366,44,0
80,5675,49,0,0,5724,0,0
70,5027,59,4,0,5086,6,0
60,4388,48,0,0,4436,0,0
50,3736,61,0,0,3797,0,0
40,3097,57,4,0,3154,4,0
30,2448,57,0,0,2505,0,0
20,1776,45,0,0,1821,0,0
10,1106,48,0,0,1154,0,0
