Percentage,L1_DCM,L1_ICM,L2_DCM,L2_ICM,L1_TCM,L2_TCM,L3_TCM
100,5138,64,0,0,5202,0,0
90,4664,57,0,0,4721,0,0
80,4204,54,0,0,4258,0,0
70,3735,56,0,0,3791,2,0
60,3302,57,0,0,3359,0,0
50,2840,56,0,0,2896,0,0
40,2393,49,0,0,2442,0,0
30,1926,53,0,0,1979,0,0
20,1462,52,0,0,1514,0,0
10,1014,47,0,0,1061,0,0
