Percentage,L1_DCM,L1_ICM,L2_DCM,L2_ICM,L1_TCM,L2_TCM,L3_TCM
100,8678,53,349,15,8731,409,0
90,7859,68,331,19,7927,349,0
80,7033,57,107,4,7090,115,0
70,6214,54,16,8,6268,19,0
60,5389,59,7,1,5448,8,0
50,4569,67,0,0,4636,0,0
40,3747,49,0,0,3796,0,0
30,2927,49,0,0,2976,0,0
20,2110,53,0,0,2163,0,0
10,1261,68,0,0,1329,0,0
