Percentage,L1_DCM,L1_ICM,L2_DCM,L2_ICM,L1_TCM,L2_TCM,L3_TCM
100,28427,59,21150,53,28486,21767,0
90,25820,67,17448,58,25887,18087,0
80,23216,79,13148,60,23295,13774,0
70,20474,75,10106,53,20549,10728,0
60,17368,60,6720,50,17428,7340,0
50,14492,54,4005,44,14546,4429,0
40,11832,53,1607,49,11885,1930,0
30,9251,50,409,11,9301,632,0
20,6645,59,91,9,6704,111,0
10,4050,63,0,0,4113,0,0
