Percentage,L1_DCM,L1_ICM,L2_DCM,L2_ICM,L1_TCM,L2_TCM,L3_TCM
100,28426,49,20846,44,28475,21458,3
90,25845,85,18222,61,25930,18861,1
80,23208,52,13932,36,23260,14540,0
70,20451,65,10240,55,20516,10810,0
60,17350,60,6948,45,17410,7534,0
50,14508,61,4701,50,14569,5118,0
40,11832,52,1463,42,11884,1709,0
30,9242,55,484,20,9297,638,0
20,6650,53,34,19,6703,75,0
10,4052,45,0,0,4097,0,0
