Percentage,L1_DCM,L1_ICM,L2_DCM,L2_ICM,L1_TCM,L2_TCM,L3_TCM
100,155779,82,149978,76,155861,154546,20
90,141338,60,135759,41,141398,140264,6
80,126911,50,121174,41,126961,125668,51
70,112489,70,106543,67,112559,111055,240
60,98019,70,91903,63,98089,96417,15
50,83530,59,77260,52,83589,81755,0
40,69083,57,62460,49,69140,66963,12
30,54597,59,47068,55,54656,51565,0
20,40126,54,30036,43,40180,34509,0
10,25465,64,8644,33,25529,12893,0
